Time (s)	frameDisplacement_B1 (mm)	frameDisplacement_B2 (mm)	frameDisplacement_B3 (mm)	Avg. frameDisplacement (mm)	blobDistance_B12 (mm)	blobDistance_B13 (mm)	blobDistance_B23 (mm)	blobDisplacement_B12 (mm)	blobDisplacement_B13 (mm)	blobDisplacement_B23 (mm)	Avg. blobDisplacement (mm)
122.60000000	0.47133515	0.41390852	0.33602149	0.40708839	0.83593995	1.86250186	1.03367836	0.05542964	0.13558925	0.07792104	0.08964664	
122.70000000	0.47250709	0.41397805	0.33628201	0.40758905	0.83695554	1.86352517	1.03348628	0.05644524	0.13661255	0.07772897	0.09026225	
122.80000000	0.47276249	0.41591966	0.33604119	0.40824112	0.83542481	1.86379571	1.03563384	0.05491450	0.13688310	0.07987653	0.09055804	
122.90000000	0.47198942	0.41367487	0.33546530	0.40704320	0.83657052	1.86356931	1.03396076	0.05606022	0.13665670	0.07820344	0.09030679	
123.00000000	0.47405797	0.41472116	0.33687776	0.40855230	0.83822262	1.86444559	1.03364900	0.05771231	0.13753298	0.07789169	0.09104566	
123.10000000	0.47436094	0.41610454	0.33632888	0.40893145	0.83736054	1.86541483	1.03561187	0.05685024	0.13850222	0.07985456	0.09173567	
123.20000000	0.47490372	0.41616068	0.33867620	0.40991353	0.83735804	1.86342697	1.03326620	0.05684773	0.13651436	0.07750889	0.09029033	
123.30000000	0.47562931	0.41724692	0.33801014	0.41029546	0.83734566	1.86491200	1.03503878	0.05683535	0.13799939	0.07928147	0.09137207	
123.40000000	0.47787860	0.41805539	0.33819299	0.41137566	0.83857681	1.86705846	1.03566065	0.05806651	0.14014585	0.07990333	0.09270523	
123.50000000	0.47782475	0.41889156	0.33821031	0.41164221	0.83774666	1.86699856	1.03649952	0.05723635	0.14008595	0.08074221	0.09268817	
123.60000000	0.47943257	0.41990171	0.33804950	0.41246126	0.83791757	1.86864560	1.03762214	0.05740727	0.14173298	0.08186483	0.09366836	
123.70000000	0.47943257	0.41990171	0.33804950	0.41246126	0.83791757	1.86864560	1.03762214	0.05740727	0.14173298	0.08186483	0.09366836	
123.80000000	0.48042465	0.42080104	0.33898060	0.41340210	0.83796240	1.86863409	1.03757897	0.05745209	0.14172147	0.08182166	0.09366507	
123.90000000	0.48042465	0.42080104	0.33898060	0.41340210	0.83796240	1.86863409	1.03757897	0.05745209	0.14172147	0.08182166	0.09366507	
124.00000000	0.48045332	0.42120893	0.34018828	0.41395018	0.83785063	1.86733330	1.03678871	0.05734033	0.14042068	0.08103139	0.09293080	
124.10000000	0.48220791	0.42124144	0.33960173	0.41435036	0.83960574	1.86976238	1.03738943	0.05909544	0.14284976	0.08163212	0.09452577	
124.20000000	0.48220791	0.42124144	0.33960173	0.41435036	0.83960574	1.86976238	1.03738943	0.05909544	0.14284976	0.08163212	0.09452577	
124.30000000	0.48420163	0.42205514	0.33894022	0.41506566	0.84066240	1.87240998	1.03887000	0.06015209	0.14549737	0.08311269	0.09625405	
124.40000000	0.48437290	0.42265522	0.33959294	0.41554035	0.83982282	1.87200348	1.03882921	0.05931251	0.14509087	0.08307190	0.09582509	
124.50000000	0.48532626	0.42340577	0.33876580	0.41583261	0.84091025	1.87386646	1.04042777	0.06039994	0.14695384	0.08467046	0.09734141	
124.60000000	0.48661603	0.42308613	0.34110235	0.41693484	0.84199108	1.87265655	1.03772851	0.06148077	0.14574394	0.08197120	0.09639863	
124.70000000	0.48701115	0.42355784	0.33961500	0.41672799	0.84185893	1.87469160	1.03973066	0.06134863	0.14777899	0.08397335	0.09770032	
124.80000000	0.48674131	0.42315344	0.34021340	0.41670272	0.84193843	1.87362799	1.03868847	0.06142813	0.14671538	0.08293116	0.09702489	
124.90000000	0.48812423	0.42431903	0.34181056	0.41808461	0.84212761	1.87347497	1.03825576	0.06161731	0.14656236	0.08249845	0.09689271	
125.00000000	0.48880393	0.42542022	0.33932106	0.41784840	0.84193220	1.87678687	1.04187670	0.06142189	0.14987425	0.08611939	0.09913851	
125.10000000	0.48868171	0.42610072	0.34119288	0.41865844	0.84100437	1.87480302	1.04068958	0.06049406	0.14789040	0.08493227	0.09777224	
125.20000000	0.49000502	0.42650194	0.34183828	0.41944841	0.84176361	1.87524440	1.04037042	0.06125330	0.14833179	0.08461311	0.09806607	
125.30000000	0.49021871	0.42582404	0.34214308	0.41939527	0.84275049	1.87515201	1.03938871	0.06224019	0.14823940	0.08363140	0.09803700	
125.40000000	0.49051756	0.42644888	0.34153018	0.41949888	0.84259601	1.87606956	1.04063310	0.06208570	0.14915694	0.08487579	0.09870615	
125.50000000	0.49100191	0.42763313	0.34170240	0.42011248	0.84155895	1.87653759	1.04166765	0.06104864	0.14962498	0.08591034	0.09886132	
125.60000000	0.49287530	0.42777622	0.34192816	0.42085990	0.84354094	1.87817656	1.04154855	0.06303063	0.15126394	0.08579124	0.10002860	
125.70000000	0.49360277	0.42914770	0.34111914	0.42128987	0.84254328	1.87980234	1.04379779	0.06203298	0.15288972	0.08804048	0.10098773	
125.80000000	0.49489894	0.42992371	0.34209047	0.42230438	0.84320929	1.87995555	1.04355080	0.06269899	0.15304293	0.08779349	0.10117847	
125.90000000	0.49489894	0.42992371	0.34209047	0.42230438	0.84320929	1.87995555	1.04355080	0.06269899	0.15304293	0.08779349	0.10117847	
126.00000000	0.49510568	0.43028125	0.34299629	0.42279441	0.84322453	1.87931620	1.04301964	0.06271423	0.15240359	0.08726233	0.10079338	
126.10000000	0.49571747	0.43128368	0.34275510	0.42325208	0.84250742	1.88011163	1.04424117	0.06199712	0.15319901	0.08848386	0.10122666	
126.20000000	0.49683703	0.43175996	0.34308041	0.42389247	0.84316188	1.88080934	1.04435902	0.06265158	0.15389673	0.08860170	0.10171667	
126.30000000	0.49710323	0.43187349	0.34278766	0.42392146	0.84331751	1.88162151	1.04484661	0.06280721	0.15470890	0.08908930	0.10220180	
126.40000000	0.49733611	0.43210607	0.34327022	0.42423747	0.84331708	1.88127388	1.04453680	0.06280677	0.15436126	0.08877949	0.10198251	
126.50000000	0.49873096	0.43328059	0.34262099	0.42487751	0.84374584	1.88337145	1.04639710	0.06323553	0.15645884	0.09063979	0.10344472	
126.60000000	0.49873096	0.43328059	0.34262099	0.42487751	0.84374584	1.88337145	1.04639710	0.06323553	0.15645884	0.09063979	0.10344472	
126.70000000	0.50082353	0.43338188	0.34393342	0.42604628	0.84554623	1.88406173	1.04516171	0.06503592	0.15714912	0.08940440	0.10386315	
126.80000000	0.50082353	0.43338188	0.34393342	0.42604628	0.84554623	1.88406173	1.04516171	0.06503592	0.15714912	0.08940440	0.10386315	
126.90000000	0.50297818	0.43406564	0.34330804	0.42678395	0.84713484	1.88688191	1.04645751	0.06662454	0.15996929	0.09070020	0.10576468	
127.00000000	0.50268020	0.43529864	0.34512510	0.42770131	0.84536943	1.88460062	1.04583376	0.06485913	0.15768800	0.09007645	0.10420786	
127.10000000	0.50418957	0.43615625	0.34410864	0.42815148	0.84614760	1.88740865	1.04776862	0.06563730	0.16049603	0.09201130	0.10604821	
127.20000000	0.50343111	0.43596422	0.34417451	0.42785661	0.84544331	1.88637230	1.04746939	0.06493300	0.15945969	0.09171207	0.10536825	
127.30000000	0.50590837	0.43704165	0.34439012	0.42911338	0.84690558	1.88868597	1.04834342	0.06639527	0.16177336	0.09258611	0.10691825	
127.40000000	0.50679618	0.43803007	0.34425797	0.42969474	0.84669342	1.88977798	1.04948185	0.06618311	0.16286536	0.09372453	0.10759100	
127.50000000	0.50844063	0.43857823	0.34539581	0.43080489	0.84834230	1.89016850	1.04887617	0.06783200	0.16325589	0.09311886	0.10806892	
127.60000000	0.50844063	0.43857823	0.34539581	0.43080489	0.84834230	1.89016850	1.04887617	0.06783200	0.16325589	0.09311886	0.10806892	
127.70000000	0.50797771	0.43804468	0.34248879	0.42950373	0.84796885	1.89285665	1.05126438	0.06745854	0.16594404	0.09550706	0.10963655	
127.80000000	0.50888836	0.43975007	0.34639097	0.43167647	0.84725997	1.88966354	1.04904474	0.06674966	0.16275092	0.09328742	0.10759600	
127.90000000	0.50918883	0.43908599	0.34502889	0.43110124	0.84809830	1.89147655	1.04974420	0.06758800	0.16456394	0.09398688	0.10871294	
128.00000000	0.51048878	0.43916996	0.34532885	0.43166253	0.84917647	1.89243773	1.04954006	0.06866616	0.16552511	0.09378275	0.10932467	
128.10000000	0.51048878	0.43916996	0.34532885	0.43166253	0.84917647	1.89243773	1.04954006	0.06866616	0.16552511	0.09378275	0.10932467	
128.20000000	0.51152696	0.44035127	0.34665581	0.43284468	0.84917030	1.89209093	1.04936969	0.06866000	0.16517831	0.09361238	0.10915023	
128.30000000	0.51243363	0.44179741	0.34639340	0.43354148	0.84855375	1.89324655	1.05107207	0.06804344	0.16633393	0.09531476	0.10989738	
128.40000000	0.51400402	0.44247448	0.34603620	0.43417157	0.84946935	1.89518314	1.05208271	0.06895905	0.16827053	0.09632540	0.11118499	
128.50000000	0.51418991	0.44233225	0.34733919	0.43462045	0.84976557	1.89398212	1.05062464	0.06925526	0.16706951	0.09486732	0.11039736	
128.60000000	0.51413703	0.44307507	0.34666726	0.43462645	0.84880083	1.89449617	1.05200991	0.06829053	0.16758355	0.09625260	0.11070889	
128.70000000	0.51457771	0.44311012	0.34661561	0.43476781	0.84930246	1.89519060	1.05214887	0.06879216	0.16827798	0.09639156	0.11115390	
128.80000000	0.51602917	0.44404890	0.34715008	0.43574272	0.84977554	1.89594591	1.05250730	0.06926524	0.16903329	0.09674998	0.11168284	
128.90000000	0.51718698	0.44324889	0.34746043	0.43596543	0.85197314	1.89692827	1.05142284	0.07146284	0.17001565	0.09566553	0.11238134	
129.00000000	0.51734954	0.44397010	0.34646000	0.43592655	0.85124029	1.89819491	1.05317535	0.07072999	0.17128229	0.09741804	0.11314344	
129.10000000	0.51768424	0.44477376	0.34821545	0.43689115	0.85060036	1.89650017	1.05216330	0.07009005	0.16958756	0.09640599	0.11202787	
129.20000000	0.51804937	0.44497787	0.34859654	0.43720793	0.85077902	1.89643107	1.05198793	0.07026871	0.16951846	0.09623062	0.11200593	
129.30000000	0.52027759	0.44543920	0.34810556	0.43794078	0.85273813	1.89938251	1.05297766	0.07222783	0.17246990	0.09722034	0.11397269	
129.40000000	0.51992022	0.44674466	0.34721196	0.43795895	0.85130171	1.89987828	1.05519725	0.07079141	0.17296567	0.09943994	0.11439901	
129.50000000	0.52170454	0.44673454	0.34857956	0.43900621	0.85292781	1.90026636	1.05382601	0.07241751	0.17335375	0.09806870	0.11461332	
129.60000000	0.52170454	0.44673454	0.34857956	0.43900621	0.85292781	1.90026636	1.05382601	0.07241751	0.17335375	0.09806870	0.11461332	
129.70000000	0.52313302	0.44716357	0.34807181	0.43945613	0.85369815	1.90222272	1.05470873	0.07318784	0.17531010	0.09895141	0.11581645	
129.80000000	0.52396881	0.44777555	0.34724315	0.43966250	0.85383067	1.90397682	1.05614938	0.07332036	0.17706420	0.10039207	0.11692554	
129.90000000	0.52484139	0.44919613	0.34810096	0.44071283	0.85359461	1.90382082	1.05671146	0.07308431	0.17690820	0.10095414	0.11698222	
130.00000000	0.52600061	0.44958542	0.34926313	0.44161639	0.85426759	1.90382978	1.05592704	0.07375728	0.17691716	0.10016973	0.11694806	
130.10000000	0.52652750	0.45075443	0.34819753	0.44182649	0.85369148	1.90553302	1.05817390	0.07318117	0.17862040	0.10241658	0.11807272	
130.20000000	0.52812413	0.45077998	0.34936710	0.44275707	0.85508474	1.90599903	1.05699136	0.07457444	0.17908641	0.10123405	0.11829830	
130.30000000	0.52938503	0.45062768	0.34854174	0.44285149	0.85659276	1.90809119	1.05766836	0.07608246	0.18117858	0.10191105	0.11972403	
130.40000000	0.52846228	0.45188091	0.34947869	0.44327396	0.85412091	1.90610047	1.05795780	0.07361061	0.17918785	0.10220049	0.11833298	
130.50000000	0.52904483	0.45199180	0.34846157	0.44316607	0.85462411	1.90780000	1.05910300	0.07411381	0.18088739	0.10334568	0.11944896	
130.60000000	0.53080450	0.45236026	0.34921911	0.44412796	0.85630529	1.90878642	1.05870843	0.07579499	0.18187381	0.10295111	0.12020664	
130.70000000	0.52996563	0.45273689	0.34775463	0.44348572	0.85531892	1.90946892	1.06061848	0.07480861	0.18255631	0.10486117	0.12074203	
130.80000000	0.53172538	0.45316541	0.34902659	0.44463913	0.85646696	1.90994059	1.05975400	0.07595665	0.18302797	0.10399668	0.12099377	
130.90000000	0.53408569	0.45346741	0.34894256	0.44549855	0.85822495	1.91239238	1.06008434	0.07771464	0.18547977	0.10432703	0.12250714	
131.00000000	0.53340422	0.45476683	0.34925315	0.44580806	0.85631811	1.91127595	1.06106357	0.07580781	0.18436333	0.10530625	0.12182580	
131.10000000	0.53340422	0.45476683	0.34925315	0.44580806	0.85631811	1.91127595	1.06106357	0.07580781	0.18436333	0.10530625	0.12182580	
131.20000000	0.53455063	0.45536119	0.34837570	0.44609584	0.85682223	1.91335435	1.06259465	0.07631193	0.18644174	0.10683733	0.12319700	
131.30000000	0.53455063	0.45536119	0.34837570	0.44609584	0.85682223	1.91335435	1.06259465	0.07631193	0.18644174	0.10683733	0.12319700	
131.40000000	0.53614204	0.45519861	0.34965140	0.44699735	0.85899354	1.91365157	1.06113095	0.07848323	0.18673895	0.10537364	0.12353194	
131.50000000	0.53734380	0.45612784	0.34891881	0.44746348	0.85932550	1.91565578	1.06281695	0.07881520	0.18874316	0.10705964	0.12487267	
131.60000000	0.53734380	0.45612784	0.34891881	0.44746348	0.85932550	1.91565578	1.06281695	0.07881520	0.18874316	0.10705964	0.12487267	
131.70000000	0.53899723	0.45633832	0.34921101	0.44818219	0.86045331	1.91707264	1.06270717	0.07994300	0.19016003	0.10694986	0.12568430	
131.80000000	0.53899723	0.45633832	0.34921101	0.44818219	0.86045331	1.91707264	1.06270717	0.07994300	0.19016003	0.10694986	0.12568430	
131.90000000	0.53800542	0.45819078	0.34934206	0.44851275	0.85707741	1.91575631	1.06437302	0.07656711	0.18884369	0.10861570	0.12467550	
132.00000000	0.54116024	0.45951473	0.35069675	0.45045724	0.85948044	1.91765452	1.06437497	0.07897013	0.19074190	0.10861766	0.12610990	
132.10000000	0.54201285	0.45979338	0.35030001	0.45070208	0.85985517	1.91895754	1.06504410	0.07934486	0.19204492	0.10928678	0.12689219	
132.20000000	0.54256804	0.46030440	0.35063483	0.45116909	0.85978556	1.91910825	1.06520415	0.07927526	0.19219564	0.10944684	0.12697258	
132.30000000	0.54240056	0.46091682	0.35027787	0.45119842	0.85909494	1.91939698	1.06618501	0.07858464	0.19248436	0.11042770	0.12716557	
132.40000000	0.54414841	0.46037049	0.34960129	0.45137340	0.86141766	1.92185556	1.06632089	0.08090735	0.19494294	0.11056357	0.12880462	
132.50000000	0.54539221	0.46164871	0.35106525	0.45270206	0.86163203	1.92160580	1.06615704	0.08112173	0.19469318	0.11039973	0.12873821	
132.60000000	0.54518027	0.46278602	0.35075849	0.45290826	0.86007340	1.92165578	1.06756358	0.07956310	0.19474316	0.11180627	0.12870418	
132.70000000	0.54596527	0.46251501	0.35130883	0.45326304	0.86089470	1.92185974	1.06670341	0.08038440	0.19494712	0.11094610	0.12875921	
132.80000000	0.54785061	0.46264920	0.35167400	0.45405794	0.86318370	1.92340981	1.06651939	0.08267339	0.19649720	0.11076208	0.12997756	
132.90000000	0.54910802	0.46280143	0.35103444	0.45431463	0.86406931	1.92539356	1.06733382	0.08355900	0.19848095	0.11157651	0.13120549	
133.00000000	0.54888593	0.46323289	0.35216600	0.45476161	0.86323426	1.92395576	1.06659640	0.08272395	0.19704315	0.11083909	0.13020206	
133.10000000	0.54954614	0.46312741	0.35170237	0.45479197	0.86393917	1.92507099	1.06692973	0.08342887	0.19815838	0.11117242	0.13091989	
133.20000000	0.55123791	0.46445633	0.35184423	0.45584616	0.86419832	1.92654736	1.06808331	0.08368802	0.19963474	0.11232599	0.13188292	
133.30000000	0.55123791	0.46445633	0.35184423	0.45584616	0.86419832	1.92654736	1.06808331	0.08368802	0.19963474	0.11232599	0.13188292	
133.40000000	0.55101477	0.46544147	0.35178106	0.45607910	0.86317900	1.92649700	1.06921018	0.08266869	0.19958438	0.11345287	0.13190198	
133.50000000	0.55101477	0.46544147	0.35178106	0.45607910	0.86317900	1.92649700	1.06921018	0.08266869	0.19958438	0.11345287	0.13190198	
133.60000000	0.55336820	0.46592339	0.35146035	0.45691731	0.86487293	1.92925490	1.06996347	0.08436263	0.20234229	0.11420616	0.13363702	
133.70000000	0.55242301	0.46620306	0.35296747	0.45719785	0.86384815	1.92674442	1.06877333	0.08333784	0.19983181	0.11301602	0.13206189	
133.80000000	0.55361508	0.46663691	0.35258315	0.45761171	0.86433014	1.92825751	1.06952190	0.08381984	0.20134490	0.11376459	0.13297644	
133.90000000	0.55341514	0.46686241	0.35195228	0.45740994	0.86406416	1.92882179	1.07041646	0.08355385	0.20190918	0.11465914	0.13337406	
134.00000000	0.55518942	0.46775577	0.35372701	0.45889073	0.86462885	1.92874455	1.06948924	0.08411854	0.20183193	0.11373192	0.13322747	
134.10000000	0.55529284	0.46733961	0.35201454	0.45821566	0.86520022	1.93068820	1.07080461	0.08468991	0.20377558	0.11504730	0.13450426	
134.20000000	0.55610602	0.46887716	0.35267616	0.45921978	0.86467297	1.93072162	1.07171036	0.08416267	0.20380901	0.11595304	0.13464157	
134.30000000	0.55716574	0.46858860	0.35360489	0.45978641	0.86613356	1.93089147	1.07050793	0.08562326	0.20397886	0.11475062	0.13478425	
134.40000000	0.55866386	0.46984912	0.35271217	0.46040838	0.86612799	1.93323769	1.07257605	0.08561769	0.20632507	0.11681873	0.13625383	
134.50000000	0.55918372	0.46967668	0.35366340	0.46084127	0.86675225	1.93274337	1.07141993	0.08624195	0.20583076	0.11566262	0.13591178	
134.60000000	0.55931918	0.47106520	0.35307316	0.46115251	0.86543092	1.93360792	1.07342855	0.08492062	0.20669531	0.11767124	0.13642906	
134.70000000	0.55963734	0.47113057	0.35304872	0.46127221	0.86567657	1.93388917	1.07352133	0.08516626	0.20697656	0.11776402	0.13663561	
134.80000000	0.56032503	0.47252637	0.35370196	0.46218445	0.86492892	1.93387122	1.07422641	0.08441862	0.20695860	0.11846909	0.13661544	
134.90000000	0.56084353	0.47215719	0.35427409	0.46242493	0.86586642	1.93395614	1.07331991	0.08535611	0.20704352	0.11756259	0.13665408	
135.00000000	0.56061518	0.47244064	0.35492721	0.46266101	0.86535955	1.93290284	1.07289869	0.08484924	0.20599022	0.11714137	0.13599361	
135.10000000	0.56338485	0.47431268	0.35542453	0.46437402	0.86617675	1.93519523	1.07428480	0.08566645	0.20828261	0.11852749	0.13749218	
135.20000000	0.56358516	0.47449091	0.35421679	0.46409762	0.86611304	1.93664785	1.07568784	0.08560273	0.20973523	0.11993053	0.13842283	
135.30000000	0.56618442	0.47414553	0.35410998	0.46481331	0.86930519	1.93944143	1.07548548	0.08879489	0.21252881	0.11972816	0.14035062	
135.40000000	0.56659568	0.47403299	0.35464064	0.46508977	0.86977640	1.93938872	1.07484188	0.08926610	0.21247610	0.11908457	0.14027559	
135.50000000	0.56750133	0.47518785	0.35420616	0.46563178	0.86941638	1.94071237	1.07641496	0.08890608	0.21379976	0.12065764	0.14112116	
135.60000000	0.56762758	0.47516419	0.35524763	0.46601313	0.86950992	1.93974171	1.07530449	0.08899962	0.21282910	0.11954718	0.14045863	
135.70000000	0.56762758	0.47516419	0.35524763	0.46601313	0.86950992	1.93974171	1.07530449	0.08899962	0.21282910	0.11954718	0.14045863	
135.80000000	0.56877463	0.47630179	0.35533478	0.46680373	0.86981092	1.94079505	1.07641544	0.08930061	0.21388244	0.12065813	0.14128039	
135.90000000	0.56956698	0.47635915	0.35364292	0.46652302	0.87019007	1.94337233	1.07808295	0.08967977	0.21645971	0.12232563	0.14282170	
136.00000000	0.57020443	0.47838628	0.35408629	0.46755900	0.86879761	1.94344127	1.07962307	0.08828731	0.21652865	0.12386575	0.14289390	
136.10000000	0.57094893	0.47851778	0.35488408	0.46811693	0.86953886	1.94350284	1.07898424	0.08902856	0.21659023	0.12322693	0.14294857	
136.20000000	0.57140167	0.47819277	0.35386835	0.46782093	0.87022181	1.94499609	1.07964245	0.08971150	0.21808348	0.12388513	0.14389337	
136.30000000	0.57179989	0.47808433	0.35452558	0.46813660	0.87095133	1.94473754	1.07890055	0.09044103	0.21782493	0.12314324	0.14380306	
136.40000000	0.57253896	0.47908230	0.35571473	0.46911200	0.87055548	1.94423786	1.07866797	0.09004517	0.21732525	0.12291066	0.14342703	
136.50000000	0.57400845	0.48014188	0.35442826	0.46952620	0.87096119	1.94715923	1.08107953	0.09045088	0.22024662	0.12532222	0.14533991	
136.60000000	0.57460883	0.47978311	0.35529090	0.46989428	0.87216225	1.94671684	1.07985867	0.09165195	0.21980422	0.12410135	0.14518584	
136.70000000	0.57374248	0.48152300	0.35445751	0.46990766	0.86899945	1.94673313	1.08229506	0.08848915	0.21982051	0.12653775	0.14494914	
136.80000000	0.57517936	0.48082961	0.35479307	0.47026735	0.87150917	1.94789017	1.08134354	0.09099887	0.22097755	0.12558622	0.14585421	
136.90000000	0.57697816	0.48126622	0.35582349	0.47135596	0.87283646	1.94854925	1.08065756	0.09232616	0.22163664	0.12490025	0.14628768	
137.00000000	0.57733439	0.48199197	0.35553916	0.47162184	0.87225438	1.94921998	1.08168003	0.09174408	0.22230737	0.12592271	0.14665805	
