Project Title : exSitu_35Zr39Ti25Nb 
Material : 35Zr39Ti25Nb 
Informations :  
Date : 17/05/2019 
Type test : Tension / Compression 
Control Mod : Manual 
Section : Rectangular 
Width(mm) : 2.210000 
Total Length(mm) : 50.000000 
Gauge Length(mm) : 5.100000 
Thickness(mm) : 0.950000 
====================================================================================================
Time (s) 	Speed (µm/s) 	Traverse Speed (µm/s) 	Displacement (µm) 	Force (N) 	Real Speed (µm/s) 	Cal. Force (V) 	Stress (Mpa) 	Elongation (%) 	Speed Controller Input Voltage (V) 	
64.400000 	5.000000 	5.000000 	-542.500000 	6.685009 	4.977994 	2.463888 	3.184096 	-10.637255 	1.377600 	
64.500000 	5.000000 	5.000000 	-542.400000 	6.872347 	4.977100 	2.464044 	3.273326 	-10.635294 	1.377600 	
64.600000 	5.000000 	5.000000 	-542.400000 	6.744168 	4.978367 	2.463937 	3.212274 	-10.635294 	1.377600 	
64.700000 	5.000000 	5.000000 	-542.400000 	6.882207 	4.976951 	2.464052 	3.278022 	-10.635294 	1.377600 	
64.800000 	5.000000 	5.000000 	-542.300000 	6.832907 	4.975012 	2.464011 	3.254540 	-10.633333 	1.377600 	
64.900000 	5.000000 	5.000000 	-542.200000 	6.675149 	4.970166 	2.463879 	3.179399 	-10.631373 	1.377600 	
65.000000 	5.000000 	5.000000 	-542.200000 	6.783608 	4.973148 	2.463970 	3.231059 	-10.631373 	1.377600 	
65.100000 	5.000000 	5.000000 	-542.100000 	6.763888 	4.970539 	2.463953 	3.221666 	-10.629412 	1.377600 	
65.200000 	5.000000 	5.000000 	-542.000000 	6.537111 	4.975683 	2.463764 	3.113651 	-10.627451 	1.377600 	
65.300000 	5.000000 	5.000000 	-542.000000 	6.685009 	4.981871 	2.463888 	3.184096 	-10.627451 	1.377600 	
65.400000 	5.000000 	5.000000 	-541.900000 	6.773748 	4.979187 	2.463962 	3.226362 	-10.625490 	1.377600 	
65.500000 	5.000000 	5.000000 	-541.800000 	7.069545 	4.983735 	2.464208 	3.367252 	-10.623529 	1.377600 	
65.600000 	5.000000 	5.000000 	-541.700000 	7.404781 	4.980157 	2.464487 	3.526926 	-10.621569 	1.377600 	
65.700000 	5.000000 	5.000000 	-541.600000 	7.463941 	4.976951 	2.464537 	3.555104 	-10.619608 	1.377600 	
65.800000 	5.000000 	5.000000 	-541.500000 	7.434361 	4.972999 	2.464512 	3.541015 	-10.617647 	1.377600 	
65.900000 	5.000000 	5.000000 	-541.500000 	7.572400 	4.973968 	2.464627 	3.606763 	-10.617647 	1.377600 	
66.000000 	5.000000 	5.000000 	-541.400000 	7.680858 	4.973148 	2.464718 	3.658423 	-10.615686 	1.377600 	
66.100000 	5.000000 	5.000000 	-541.400000 	7.759738 	4.975161 	2.464783 	3.695993 	-10.615686 	1.377600 	
66.200000 	5.000000 	5.000000 	-541.200000 	7.759738 	4.977622 	2.464783 	3.695993 	-10.611765 	1.377600 	
66.300000 	5.000000 	5.000000 	-541.200000 	7.759738 	4.972328 	2.464783 	3.695993 	-10.611765 	1.377600 	
66.400000 	5.000000 	5.000000 	-541.100000 	7.749878 	4.974118 	2.464775 	3.691297 	-10.609804 	1.377600 	
66.500000 	5.000000 	5.000000 	-541.000000 	7.818897 	4.972030 	2.464833 	3.724171 	-10.607843 	1.377600 	
66.600000 	5.000000 	5.000000 	-540.900000 	7.868196 	4.973894 	2.464874 	3.747652 	-10.605882 	1.377600 	
66.700000 	5.000000 	5.000000 	-540.800000 	7.966795 	4.975832 	2.464956 	3.794616 	-10.603922 	1.377600 	
66.800000 	5.000000 	5.000000 	-540.700000 	8.213293 	4.976429 	2.465161 	3.912023 	-10.601961 	1.377600 	
66.900000 	5.000000 	5.000000 	-540.700000 	8.213293 	4.976727 	2.465161 	3.912023 	-10.601961 	1.377600 	
67.000000 	5.000000 	5.000000 	-540.600000 	8.311892 	4.979486 	2.465243 	3.958986 	-10.600000 	1.377600 	
67.100000 	5.000000 	5.000000 	-540.500000 	8.410491 	4.979113 	2.465326 	4.005949 	-10.598039 	1.377600 	
67.200000 	5.000000 	5.000000 	-540.500000 	8.252732 	4.974714 	2.465194 	3.930808 	-10.598039 	1.377600 	
67.300000 	5.000000 	5.000000 	-540.400000 	8.656988 	4.976802 	2.465531 	4.123357 	-10.596078 	1.377600 	
67.400000 	5.000000 	5.000000 	-540.300000 	8.696428 	4.974267 	2.465564 	4.142142 	-10.594118 	1.377600 	
67.500000 	5.000000 	5.000000 	-540.300000 	8.676708 	4.973894 	2.465547 	4.132750 	-10.594118 	1.377600 	
67.600000 	5.000000 	5.000000 	-540.200000 	8.686568 	4.974192 	2.465556 	4.137446 	-10.592157 	1.377600 	
67.700000 	5.000000 	5.000000 	-540.200000 	8.449930 	4.973521 	2.465358 	4.024735 	-10.592157 	1.377600 	
67.800000 	5.000000 	5.000000 	-540.100000 	8.459790 	4.972105 	2.465367 	4.029431 	-10.590196 	1.377600 	
67.900000 	5.000000 	5.000000 	-540.100000 	8.509090 	4.973596 	2.465408 	4.052912 	-10.590196 	1.377600 	
68.000000 	5.000000 	5.000000 	-540.000000 	8.972505 	4.974938 	2.465794 	4.273639 	-10.588235 	1.377600 	
68.100000 	5.000000 	5.000000 	-540.000000 	9.169703 	4.972030 	2.465958 	4.367565 	-10.588235 	1.377600 	
68.200000 	5.000000 	5.000000 	-539.900000 	9.386620 	4.973819 	2.466139 	4.470884 	-10.586275 	1.377600 	
68.300000 	5.000000 	5.000000 	-539.900000 	9.544379 	4.969644 	2.466270 	4.546025 	-10.586275 	1.377600 	
68.400000 	5.000000 	5.000000 	-539.900000 	9.534519 	4.973819 	2.466262 	4.541328 	-10.586275 	1.377600 	
68.500000 	5.000000 	5.000000 	-539.900000 	9.495079 	4.971583 	2.466229 	4.522543 	-10.586275 	1.377600 	
68.600000 	5.000000 	5.000000 	-539.800000 	9.662697 	4.973521 	2.466369 	4.602380 	-10.584314 	1.377600 	
68.700000 	5.000000 	5.000000 	-539.800000 	9.692277 	4.975907 	2.466394 	4.616469 	-10.584314 	1.377600 	
68.800000 	5.000000 	5.000000 	-539.800000 	9.642978 	4.967408 	2.466353 	4.592988 	-10.584314 	1.377600 	
68.900000 	5.000000 	5.000000 	-539.700000 	10.007794 	4.972030 	2.466657 	4.766751 	-10.582353 	1.377600 	
69.000000 	5.000000 	5.000000 	-539.600000 	10.047233 	4.969346 	2.466690 	4.785536 	-10.580392 	1.377600 	
69.100000 	5.000000 	5.000000 	-539.500000 	10.096533 	4.972552 	2.466731 	4.809018 	-10.578431 	1.377600 	
69.200000 	5.000000 	5.000000 	-539.400000 	10.481069 	4.975236 	2.467051 	4.992174 	-10.576471 	1.377600 	
69.300000 	5.000000 	5.000000 	-539.400000 	10.530368 	4.976578 	2.467092 	5.015655 	-10.576471 	1.377600 	
69.400000 	5.000000 	5.000000 	-539.300000 	10.757146 	4.973670 	2.467281 	5.123670 	-10.574510 	1.377600 	
69.500000 	5.000000 	5.000000 	-539.200000 	10.944484 	4.973745 	2.467437 	5.212900 	-10.572549 	1.377600 	
69.600000 	5.000000 	5.000000 	-539.100000 	11.013503 	4.977547 	2.467495 	5.245774 	-10.570588 	1.377600 	
69.700000 	5.000000 	5.000000 	-539.000000 	11.260000 	4.971806 	2.467700 	5.363182 	-10.568627 	1.377600 	
69.800000 	5.000000 	5.000000 	-538.900000 	11.457198 	4.975460 	2.467864 	5.457108 	-10.566667 	1.377600 	
69.900000 	5.000000 	5.000000 	-538.900000 	11.802295 	4.973223 	2.468152 	5.621479 	-10.566667 	1.377600 	
70.000000 	5.000000 	5.000000 	-538.800000 	12.019212 	4.973894 	2.468333 	5.724797 	-10.564706 	1.377600 	
70.100000 	5.000000 	5.000000 	-538.700000 	12.226270 	4.975460 	2.468505 	5.823420 	-10.562745 	1.377600 	
70.200000 	5.000000 	5.000000 	-538.700000 	12.738985 	4.977100 	2.468933 	6.067628 	-10.562745 	1.377600 	
70.300000 	5.000000 	5.000000 	-538.600000 	12.660105 	4.976503 	2.468867 	6.030057 	-10.560784 	1.377600 	
70.400000 	5.000000 	5.000000 	-538.500000 	12.709405 	4.971284 	2.468908 	6.053539 	-10.558824 	1.377600 	
70.500000 	5.000000 	5.000000 	-538.500000 	12.758704 	4.973745 	2.468949 	6.077020 	-10.558824 	1.377600 	
70.600000 	5.000000 	5.000000 	-538.400000 	12.650246 	4.969421 	2.468859 	6.025361 	-10.556863 	1.377600 	
70.700000 	5.000000 	5.000000 	-538.300000 	13.024922 	4.973223 	2.469171 	6.203821 	-10.554902 	1.377600 	
70.800000 	5.000000 	5.000000 	-538.300000 	13.330578 	4.972179 	2.469426 	6.349406 	-10.554902 	1.377600 	
70.900000 	5.000000 	5.000000 	-538.300000 	13.902452 	4.971881 	2.469902 	6.621792 	-10.554902 	1.377600 	
71.000000 	5.000000 	5.000000 	-538.200000 	13.853153 	4.970464 	2.469861 	6.598310 	-10.552941 	1.377600 	
71.100000 	5.000000 	5.000000 	-538.200000 	14.188389 	4.970166 	2.470140 	6.757985 	-10.552941 	1.377600 	
71.200000 	5.000000 	5.000000 	-538.100000 	14.484186 	4.974490 	2.470387 	6.898874 	-10.550980 	1.377600 	
71.300000 	5.000000 	5.000000 	-538.100000 	14.336288 	4.972105 	2.470264 	6.828429 	-10.550980 	1.377600 	
71.400000 	5.000000 	5.000000 	-538.000000 	14.789843 	4.975758 	2.470642 	7.044460 	-10.549020 	1.377600 	
71.500000 	5.000000 	5.000000 	-538.000000 	14.987041 	4.974341 	2.470806 	7.138386 	-10.549020 	1.377600 	
71.600000 	5.000000 	5.000000 	-538.000000 	15.095500 	4.974639 	2.470896 	7.190045 	-10.549020 	1.377600 	
71.700000 	5.000000 	5.000000 	-537.900000 	15.371577 	4.976876 	2.471126 	7.321542 	-10.547059 	1.377600 	
71.800000 	5.000000 	5.000000 	-537.800000 	15.450456 	4.977622 	2.471192 	7.359112 	-10.545098 	1.377600 	
71.900000 	5.000000 	5.000000 	-537.800000 	15.549055 	4.976205 	2.471274 	7.406075 	-10.545098 	1.377600 	
72.000000 	5.000000 	5.000000 	-537.800000 	15.825132 	4.976503 	2.471504 	7.537572 	-10.545098 	1.377600 	
72.100000 	5.000000 	5.000000 	-537.800000 	15.913871 	4.978442 	2.471578 	7.579838 	-10.545098 	1.377600 	
72.200000 	5.000000 	5.000000 	-538.700000 	16.101209 	4.977547 	2.471734 	7.669068 	-10.562745 	1.377600 	
72.300000 	5.000000 	5.000000 	-538.600000 	16.051909 	4.980753 	2.471693 	7.645587 	-10.560784 	1.377600 	
72.400000 	5.000000 	5.000000 	-538.600000 	15.973030 	4.979262 	2.471628 	7.608016 	-10.560784 	1.377600 	
72.500000 	5.000000 	5.000000 	-538.600000 	16.150508 	4.979486 	2.471776 	7.692550 	-10.560784 	1.377600 	
72.600000 	5.000000 	5.000000 	-538.500000 	16.288547 	4.972477 	2.471891 	7.758298 	-10.558824 	1.377600 	
72.700000 	5.000000 	5.000000 	-538.500000 	16.663223 	4.972850 	2.472203 	7.936758 	-10.558824 	1.377600 	
72.800000 	5.000000 	5.000000 	-538.400000 	16.870281 	4.972477 	2.472375 	8.035380 	-10.556863 	1.377600 	
72.900000 	5.000000 	5.000000 	-538.400000 	16.830841 	4.970688 	2.472343 	8.016595 	-10.556863 	1.377600 	
73.000000 	5.000000 	5.000000 	-538.300000 	17.106918 	4.976131 	2.472573 	8.148092 	-10.554902 	1.377600 	
73.100000 	5.000000 	5.000000 	-538.200000 	16.919580 	4.970315 	2.472416 	8.058862 	-10.552941 	1.377600 	
73.200000 	5.000000 	5.000000 	-538.200000 	16.584344 	4.976951 	2.472137 	7.899187 	-10.552941 	1.377600 	
73.300000 	5.000000 	5.000000 	-538.200000 	16.663223 	4.974192 	2.472203 	7.936758 	-10.552941 	1.377600 	
73.400000 	5.000000 	5.000000 	-538.100000 	16.387146 	4.976652 	2.471973 	7.805261 	-10.550980 	1.377600 	
73.500000 	5.000000 	5.000000 	-538.100000 	16.535044 	4.975981 	2.472096 	7.875706 	-10.550980 	1.377600 	
73.600000 	5.000000 	5.000000 	-538.000000 	17.057619 	4.971359 	2.472532 	8.124610 	-10.549020 	1.377600 	
73.700000 	5.000000 	5.000000 	-538.000000 	16.968880 	4.970315 	2.472458 	8.082343 	-10.549020 	1.377600 	
73.800000 	5.000000 	5.000000 	-537.900000 	16.899860 	4.967408 	2.472400 	8.049469 	-10.547059 	1.377600 	
73.900000 	5.000000 	5.000000 	-537.800000 	17.077339 	4.972850 	2.472548 	8.134003 	-10.545098 	1.377600 	
74.000000 	5.000000 	5.000000 	-537.800000 	17.077339 	4.971434 	2.472548 	8.134003 	-10.545098 	1.377600 	
74.100000 	5.000000 	5.000000 	-537.800000 	17.077339 	4.976205 	2.472548 	8.134003 	-10.545098 	1.377600 	
74.200000 	5.000000 	5.000000 	-537.800000 	17.560473 	4.975832 	2.472951 	8.364122 	-10.545098 	1.377600 	
74.300000 	5.000000 	5.000000 	-537.700000 	17.619633 	4.978665 	2.473000 	8.392299 	-10.543137 	1.377600 	
74.400000 	5.000000 	5.000000 	-537.700000 	17.708372 	4.978069 	2.473074 	8.434566 	-10.543137 	1.377600 	
74.500000 	5.000000 	5.000000 	-537.700000 	18.201367 	4.976802 	2.473485 	8.669382 	-10.543137 	1.377600 	
74.600000 	5.000000 	5.000000 	-537.700000 	18.132347 	4.980157 	2.473427 	8.636507 	-10.543137 	1.377600 	
74.700000 	5.000000 	5.000000 	-537.800000 	18.142207 	4.975907 	2.473435 	8.641204 	-10.545098 	1.377600 	
74.800000 	5.000000 	5.000000 	-538.000000 	18.191507 	4.977771 	2.473476 	8.664685 	-10.549020 	1.377600 	
74.900000 	5.000000 	5.000000 	-538.000000 	18.023888 	4.975012 	2.473337 	8.584848 	-10.549020 	1.377600 	
75.000000 	5.000000 	5.000000 	-537.900000 	18.033748 	4.976056 	2.473345 	8.589544 	-10.547059 	1.377600 	
75.100000 	5.000000 	5.000000 	-537.800000 	17.836550 	4.975981 	2.473181 	8.495618 	-10.545098 	1.377600 	
75.200000 	5.000000 	5.000000 	-537.800000 	17.668932 	4.977249 	2.473041 	8.415781 	-10.545098 	1.377600 	
75.300000 	5.000000 	5.000000 	-537.800000 	18.014029 	4.980604 	2.473329 	8.580152 	-10.545098 	1.377600 	
75.400000 	5.000000 	5.000000 	-537.700000 	18.171787 	4.972999 	2.473460 	8.655293 	-10.543137 	1.377600 	
75.500000 	5.000000 	5.000000 	-537.700000 	18.418284 	4.976429 	2.473665 	8.772700 	-10.543137 	1.377600 	
75.600000 	5.000000 	5.000000 	-537.600000 	18.615482 	4.971955 	2.473830 	8.866626 	-10.541176 	1.377600 	
75.700000 	5.000000 	5.000000 	-537.600000 	18.487304 	4.970241 	2.473723 	8.805574 	-10.541176 	1.377600 	
75.800000 	5.000000 	5.000000 	-537.500000 	18.447864 	4.972999 	2.473690 	8.786789 	-10.539216 	1.377600 	
75.900000 	5.000000 	5.000000 	-537.500000 	18.408424 	4.969346 	2.473657 	8.768004 	-10.539216 	1.377600 	
76.000000 	5.000000 	5.000000 	-537.500000 	18.378845 	4.972179 	2.473633 	8.753915 	-10.539216 	1.377600 	
76.100000 	5.000000 	5.000000 	-538.300000 	18.270386 	4.971508 	2.473542 	8.702256 	-10.554902 	1.377600 	
76.200000 	5.000000 	5.000000 	-538.300000 	18.260526 	4.976802 	2.473534 	8.697559 	-10.554902 	1.377600 	
76.300000 	5.000000 	5.000000 	-538.300000 	18.112628 	4.974118 	2.473411 	8.627115 	-10.554902 	1.377600 	
76.400000 	5.000000 	5.000000 	-538.300000 	18.240806 	4.974863 	2.473517 	8.688167 	-10.554902 	1.377600 	
76.500000 	5.000000 	5.000000 	-538.200000 	18.428144 	4.974789 	2.473674 	8.777397 	-10.552941 	1.377600 	
76.600000 	5.000000 	5.000000 	-538.100000 	18.329545 	4.972105 	2.473591 	8.730434 	-10.550980 	1.377600 	
76.700000 	5.000000 	5.000000 	-538.100000 	18.615482 	4.970315 	2.473830 	8.866626 	-10.550980 	1.377600 	
76.800000 	5.000000 	5.000000 	-538.100000 	18.388705 	4.967631 	2.473641 	8.758611 	-10.550980 	1.377600 	
76.900000 	5.000000 	5.000000 	-538.000000 	18.161927 	4.969271 	2.473452 	8.650596 	-10.549020 	1.377600 	
77.000000 	5.000000 	5.000000 	-538.000000 	17.964729 	4.967780 	2.473287 	8.556670 	-10.549020 	1.377600 	
77.100000 	5.000000 	5.000000 	-537.900000 	17.925290 	4.972030 	2.473255 	8.537885 	-10.547059 	1.377600 	
77.200000 	5.000000 	5.000000 	-537.900000 	18.014029 	4.970539 	2.473329 	8.580152 	-10.547059 	1.377600 	
77.300000 	5.000000 	5.000000 	-538.200000 	18.004169 	4.971806 	2.473320 	8.575455 	-10.552941 	1.377600 	
77.400000 	5.000000 	5.000000 	-538.200000 	18.211226 	4.975012 	2.473493 	8.674078 	-10.552941 	1.377600 	
77.500000 	5.000000 	5.000000 	-538.200000 	18.260526 	4.975907 	2.473534 	8.697559 	-10.552941 	1.377600 	
77.600000 	5.000000 	5.000000 	-538.100000 	18.260526 	4.979560 	2.473534 	8.697559 	-10.550980 	1.377600 	
77.700000 	5.000000 	5.000000 	-538.000000 	18.664782 	4.975683 	2.473871 	8.890108 	-10.549020 	1.377600 	
77.800000 	5.000000 	5.000000 	-538.000000 	18.605622 	4.975087 	2.473822 	8.861930 	-10.549020 	1.377600 	
77.900000 	5.000000 	5.000000 	-538.000000 	18.605622 	4.971284 	2.473822 	8.861930 	-10.549020 	1.377600 	
78.000000 	5.000000 	5.000000 	-538.100000 	18.585902 	4.972850 	2.473805 	8.852537 	-10.550980 	1.377600 	
78.100000 	5.000000 	5.000000 	-538.400000 	18.625342 	4.976503 	2.473838 	8.871323 	-10.556863 	1.377600 	
78.200000 	5.000000 	5.000000 	-538.500000 	18.605622 	4.975832 	2.473822 	8.861930 	-10.558824 	1.377600 	
78.300000 	5.000000 	5.000000 	-538.500000 	18.842260 	4.975683 	2.474019 	8.974641 	-10.558824 	1.377600 	
78.400000 	5.000000 	5.000000 	-538.600000 	18.763381 	4.976205 	2.473953 	8.937071 	-10.560784 	1.377600 	
78.500000 	5.000000 	5.000000 	-538.700000 	18.615482 	4.976951 	2.473830 	8.866626 	-10.562745 	1.377600 	
78.600000 	5.000000 	5.000000 	-538.700000 	18.901419 	4.974490 	2.474068 	9.002819 	-10.562745 	1.377600 	
78.700000 	5.000000 	5.000000 	-538.700000 	18.723941 	4.979038 	2.473920 	8.918286 	-10.562745 	1.377600 	
78.800000 	5.000000 	5.000000 	-538.600000 	18.684501 	4.978889 	2.473887 	8.899501 	-10.560784 	1.377600 	
78.900000 	5.000000 	5.000000 	-538.600000 	18.605622 	4.977249 	2.473822 	8.861930 	-10.560784 	1.377600 	
79.000000 	5.000000 	5.000000 	-539.000000 	18.507023 	4.978069 	2.473739 	8.814967 	-10.568627 	1.377600 	
79.100000 	5.000000 	5.000000 	-539.000000 	18.447864 	4.977249 	2.473690 	8.786789 	-10.568627 	1.377600 	
79.200000 	5.000000 	5.000000 	-539.000000 	18.792960 	4.974938 	2.473978 	8.951160 	-10.568627 	1.377600 	
79.300000 	5.000000 	5.000000 	-538.900000 	18.585902 	4.976503 	2.473805 	8.852537 	-10.566667 	1.377600 	
79.400000 	5.000000 	5.000000 	-538.900000 	18.595762 	4.978367 	2.473813 	8.857234 	-10.566667 	1.377600 	
79.500000 	5.000000 	5.000000 	-538.800000 	18.674642 	4.978815 	2.473879 	8.894804 	-10.564706 	1.377600 	
79.600000 	5.000000 	5.000000 	-538.700000 	18.585902 	4.981797 	2.473805 	8.852537 	-10.562745 	1.377600 	
79.700000 	5.000000 	5.000000 	-538.700000 	18.645062 	4.981871 	2.473854 	8.880715 	-10.562745 	1.377600 	
79.800000 	5.000000 	5.000000 	-538.600000 	18.487304 	4.983437 	2.473723 	8.805574 	-10.560784 	1.377600 	
79.900000 	5.000000 	5.000000 	-538.600000 	18.645062 	4.984182 	2.473854 	8.880715 	-10.560784 	1.377600 	
80.000000 	5.000000 	5.000000 	-538.500000 	18.526743 	4.977025 	2.473756 	8.824360 	-10.558824 	1.377600 	
80.100000 	5.000000 	5.000000 	-538.500000 	18.684501 	4.975236 	2.473887 	8.899501 	-10.558824 	1.377600 	
80.200000 	5.000000 	5.000000 	-538.500000 	18.783100 	4.975012 	2.473969 	8.946464 	-10.558824 	1.377600 	
80.300000 	5.000000 	5.000000 	-538.500000 	18.378845 	4.976503 	2.473633 	8.753915 	-10.558824 	1.377600 	
80.400000 	5.000000 	5.000000 	-538.500000 	18.378845 	4.977025 	2.473633 	8.753915 	-10.558824 	1.377600 	
80.500000 	5.000000 	5.000000 	-538.500000 	18.260526 	4.983810 	2.473534 	8.697559 	-10.558824 	1.377600 	
80.600000 	5.000000 	5.000000 	-538.400000 	18.290106 	4.979933 	2.473559 	8.711648 	-10.556863 	1.377600 	
80.700000 	5.000000 	5.000000 	-538.400000 	18.576043 	4.976727 	2.473797 	8.847841 	-10.556863 	1.377600 	
80.800000 	5.000000 	5.000000 	-538.400000 	18.487304 	4.980529 	2.473723 	8.805574 	-10.556863 	1.377600 	
80.900000 	5.000000 	5.000000 	-538.300000 	18.497163 	4.972254 	2.473731 	8.810271 	-10.554902 	1.377600 	
81.000000 	5.000000 	5.000000 	-538.300000 	18.398564 	4.975310 	2.473649 	8.763308 	-10.554902 	1.377600 	
81.100000 	5.000000 	5.000000 	-538.300000 	18.378845 	4.970241 	2.473633 	8.753915 	-10.554902 	1.377600 	
81.200000 	5.000000 	5.000000 	-538.200000 	18.753521 	4.971434 	2.473945 	8.932375 	-10.552941 	1.377600 	
81.300000 	5.000000 	5.000000 	-538.200000 	18.970438 	4.971135 	2.474126 	9.035693 	-10.552941 	1.377600 	
81.400000 	5.000000 	5.000000 	-538.200000 	19.246515 	4.972477 	2.474356 	9.167190 	-10.552941 	1.377600 	
81.500000 	5.000000 	5.000000 	-538.200000 	19.335255 	4.978740 	2.474430 	9.209457 	-10.552941 	1.377600 	
81.600000 	5.000000 	5.000000 	-538.200000 	19.591612 	4.976205 	2.474643 	9.331561 	-10.552941 	1.377600 	
81.700000 	5.000000 	5.000000 	-538.200000 	19.621191 	4.978964 	2.474668 	9.345650 	-10.552941 	1.377600 	
81.800000 	5.000000 	5.000000 	-538.100000 	19.690211 	4.972999 	2.474725 	9.378524 	-10.550980 	1.377600 	
81.900000 	5.000000 	5.000000 	-538.100000 	19.581752 	4.973074 	2.474635 	9.326864 	-10.550980 	1.377600 	
82.000000 	5.000000 	5.000000 	-538.000000 	19.128197 	4.973521 	2.474257 	9.110834 	-10.549020 	1.377600 	
82.100000 	5.000000 	5.000000 	-538.000000 	19.295815 	4.975310 	2.474397 	9.190672 	-10.549020 	1.377600 	
82.200000 	5.000000 	5.000000 	-537.900000 	19.315535 	4.973745 	2.474413 	9.200064 	-10.547059 	1.377600 	
82.300000 	5.000000 	5.000000 	-537.800000 	19.532452 	4.973223 	2.474594 	9.303383 	-10.545098 	1.377600 	
82.400000 	5.000000 	5.000000 	-537.800000 	19.719790 	4.974490 	2.474750 	9.392613 	-10.545098 	1.377600 	
82.500000 	5.000000 	5.000000 	-537.800000 	19.631051 	4.972254 	2.474676 	9.350346 	-10.545098 	1.377600 	
82.600000 	5.000000 	5.000000 	-538.500000 	19.759230 	4.981424 	2.474783 	9.411398 	-10.558824 	1.377600 	
82.700000 	5.000000 	5.000000 	-538.400000 	20.015587 	4.979709 	2.474996 	9.533502 	-10.556863 	1.377600 	
82.800000 	5.000000 	5.000000 	-538.400000 	20.350824 	4.979858 	2.475276 	9.693176 	-10.556863 	1.377600 	
82.900000 	5.000000 	5.000000 	-538.300000 	20.617041 	4.978665 	2.475498 	9.819977 	-10.554902 	1.377600 	
83.000000 	5.000000 	5.000000 	-538.200000 	20.607181 	4.971061 	2.475489 	9.815280 	-10.552941 	1.377600 	
83.100000 	5.000000 	5.000000 	-538.200000 	20.400123 	4.972403 	2.475317 	9.716658 	-10.552941 	1.377600 	
83.200000 	5.000000 	5.000000 	-538.100000 	20.350824 	4.970315 	2.475276 	9.693176 	-10.550980 	1.377600 	
83.300000 	5.000000 	5.000000 	-538.000000 	20.242365 	4.973074 	2.475185 	9.641517 	-10.549020 	1.377600 	
83.400000 	5.000000 	5.000000 	-538.000000 	20.232505 	4.972328 	2.475177 	9.636821 	-10.549020 	1.377600 	
83.500000 	5.000000 	5.000000 	-537.900000 	20.429703 	4.975385 	2.475342 	9.730747 	-10.547059 	1.377600 	
83.600000 	5.000000 	5.000000 	-538.100000 	20.301524 	4.973223 	2.475235 	9.669695 	-10.550980 	1.377600 	
83.700000 	5.000000 	5.000000 	-538.200000 	20.291664 	4.972850 	2.475227 	9.664998 	-10.552941 	1.377600 	
83.800000 	5.000000 	5.000000 	-538.200000 	20.331104 	4.975012 	2.475259 	9.683784 	-10.552941 	1.377600 	
83.900000 	5.000000 	5.000000 	-538.100000 	20.104326 	4.977249 	2.475070 	9.575769 	-10.550980 	1.377600 	
84.000000 	5.000000 	5.000000 	-538.000000 	20.015587 	4.979784 	2.474996 	9.533502 	-10.549020 	1.377600 	
84.100000 	5.000000 	5.000000 	-537.900000 	20.055027 	4.975683 	2.475029 	9.552287 	-10.547059 	1.377600 	
84.200000 	5.000000 	5.000000 	-537.800000 	20.202925 	4.978069 	2.475153 	9.622732 	-10.545098 	1.377600 	
84.300000 	5.000000 	5.000000 	-537.700000 	20.409983 	4.971061 	2.475325 	9.721354 	-10.543137 	1.377600 	
84.400000 	5.000000 	5.000000 	-537.700000 	20.794519 	4.974267 	2.475646 	9.904510 	-10.543137 	1.377600 	
84.500000 	5.000000 	5.000000 	-537.600000 	20.952277 	4.977547 	2.475777 	9.979651 	-10.541176 	1.377600 	
84.600000 	5.000000 	5.000000 	-537.500000 	21.277654 	4.977771 	2.476048 	10.134629 	-10.539216 	1.377600 	
